penalty,mixture,.metric,.estimator,mean,n,std_err,.config
4.520275522461698e-6,0.6592303242068738,accuracy,binary,0.8775910364145658,5,0.015032869958374533,Preprocessor1_Model070
4.520275522461698e-6,0.6592303242068738,bal_accuracy,binary,0.6054278066712103,5,0.03423920695334968,Preprocessor1_Model070
4.520275522461698e-6,0.6592303242068738,roc_auc,binary,0.801654578175146,5,0.037277755472981934,Preprocessor1_Model070
4.520275522461698e-6,0.6592303242068738,sens,binary,0.9505892474580774,5,0.015646859922248405,Preprocessor1_Model070
4.520275522461698e-6,0.6592303242068738,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model070
0.002210913734749446,0.6598384496755898,accuracy,binary,0.894375350140056,5,0.022081071702483735,Preprocessor1_Model071
0.002210913734749446,0.6598384496755898,bal_accuracy,binary,0.5987501978347002,5,0.031557759186387646,Preprocessor1_Model071
0.002210913734749446,0.6598384496755898,roc_auc,binary,0.8161405884272768,5,0.040543565688860875,Preprocessor1_Model071
0.002210913734749446,0.6598384496755898,sens,binary,0.9750111327306992,5,0.016312994105406466,Preprocessor1_Model071
0.002210913734749446,0.6598384496755898,spec,binary,0.22248926293870114,5,0.074172290418483,Preprocessor1_Model071
0.0021243008294974317,0.668284649727866,accuracy,binary,0.894375350140056,5,0.022081071702483735,Preprocessor1_Model072
0.0021243008294974317,0.668284649727866,bal_accuracy,binary,0.5987501978347002,5,0.031557759186387646,Preprocessor1_Model072
0.0021243008294974317,0.668284649727866,roc_auc,binary,0.81583251818104,5,0.04047149363769947,Preprocessor1_Model072
0.0021243008294974317,0.668284649727866,sens,binary,0.9750111327306992,5,0.016312994105406466,Preprocessor1_Model072
0.0021243008294974317,0.668284649727866,spec,binary,0.22248926293870114,5,0.074172290418483,Preprocessor1_Model072
0.06838123639305643,0.6729990926105529,accuracy,binary,0.8927170868347339,5,0.026557919165564027,Preprocessor1_Model073
0.06838123639305643,0.6729990926105529,bal_accuracy,binary,0.538747553816047,5,0.03874755381604695,Preprocessor1_Model073
0.06838123639305643,0.6729990926105529,roc_auc,binary,0.7676747303744446,5,0.044324446619352656,Preprocessor1_Model073
0.06838123639305643,0.6729990926105529,sens,binary,0.9917808219178083,5,0.008219178082191792,Preprocessor1_Model073
0.06838123639305643,0.6729990926105529,spec,binary,0.08571428571428572,5,0.0857142857142857,Preprocessor1_Model073
1.0710149453473354e-5,0.6900071015115827,accuracy,binary,0.8775910364145658,5,0.015032869958374533,Preprocessor1_Model074
1.0710149453473354e-5,0.6900071015115827,bal_accuracy,binary,0.6054278066712103,5,0.03423920695334968,Preprocessor1_Model074
1.0710149453473354e-5,0.6900071015115827,roc_auc,binary,0.8016241959460915,5,0.03726837903745184,Preprocessor1_Model074
1.0710149453473354e-5,0.6900071015115827,sens,binary,0.9505892474580774,5,0.015646859922248405,Preprocessor1_Model074
1.0710149453473354e-5,0.6900071015115827,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model074
